# inner_x,inner_y,inner_vel,center_x,center_y,center_vel,outer_x,outer_y,outer_vel,race_x,race_y,race_vel
-49.161678,13.346282,5.828569048262578,-49.590171,12.982895,5.811860624853361,-50.022697,12.626999,5.797672762924222,-49.055307,13.147319,6.0
-49.323797,13.64513,5.864432370757144,-49.75399,13.284612,5.851443821548906,-50.188242,12.931667,5.8401267867116164,-49.145922,13.325568,6.0
-49.485545,13.944179,5.889860197518084,-49.917449,13.586525,5.880561240240203,-50.353442,13.236523,5.872217611398618,-49.326941,13.682173,6.0
-49.646891,14.243444,5.904807238403337,-50.08051,13.888654,5.899257598043452,-50.518245,13.541594,5.894093273245572,-49.507707,14.038905,6.0
-49.807791,14.54295,5.909281904439281,-50.243133,14.191019,5.907415841330959,-50.682615,13.846898,5.905527752604988,-49.598007,14.217314,6.0
-49.968206,14.842716,5.903949313712234,-50.405273,14.493642,5.905034654893424,-50.846506,14.15246,5.906367726207221,-49.778462,14.574205,6.0
-50.128093,15.142764,5.895705213852487,-50.56689,14.796545,5.896629152257529,-51.009876,14.458301,5.898725354266849,-49.958753,14.931177,6.0
-50.287413,15.443113,5.888276336549897,-50.727941,15.09975,5.889048943457345,-51.172682,14.764442,5.890780961920328,-50.04885,15.109689,6.0
-50.446123,15.743785,5.880392616820576,-50.888386,15.403276,5.881106394495027,-51.334882,15.070905,5.882970066558581,-50.228965,15.466751,6.0
-50.604183,16.0448,5.87274117081984,-51.048181,15.707144,5.873267747067404,-51.496432,15.37771,5.875001882670217,-50.409007,15.823849,6.0
-50.761549,16.346177,5.864926033305645,-51.207283,16.011376,5.865390958570083,-51.657289,15.68488,5.867156621748034,-50.499013,16.002407,6.0
-50.918182,16.647936,5.857761779833115,-51.365651,16.31599,5.857814037793148,-51.81741,15.992434,5.859357622157208,-50.679013,16.359527,6.0
-51.074038,16.950097,5.852123804148148,-51.523242,16.621007,5.851731194780941,-51.976752,16.300393,5.852923331841447,-50.85903,16.716638,6.0
-51.229076,17.25268,5.847914408944295,-51.680013,16.926447,5.8471062612777125,-52.13527,16.608776,5.847981299900071,-51.039097,17.073721,6.0
-51.383253,17.555701,5.8451879423920285,-51.835921,17.232328,5.843978035957814,-52.292922,16.917603,5.84452690019994,-51.129163,17.25225,6.0
-51.536527,17.85918,5.8439217594203186,-51.990923,17.538669,5.842336654751493,-52.449662,17.226893,5.842571367635815,-51.30938,17.60926,6.0
-51.68889,18.163118,5.84412362405352,-52.144996,17.845478,5.842182775263401,-52.605461,17.53666,5.842104789065258,-51.489754,17.96619,6.0
-51.840376,18.467493,5.845790948283513,-52.29817,18.152737,5.843513767074937,-52.760339,17.846887,5.843130468869084,-51.580015,18.14462,6.0
-51.99102,18.772287,5.848939260159005,-52.450481,18.460425,5.846348700720951,-52.914333,18.157554,5.84565898106589,-51.760709,18.501389,6.0
-52.140858,19.077477,5.853507741489226,-52.601966,18.76852,5.850632995015493,-53.067481,18.468639,5.84965992535221,-51.941669,18.858022,6.0
-52.289926,19.383044,5.859638732720661,-52.752661,19.077003,5.856470551493263,-53.21982,18.780121,5.855170971669293,-52.032264,19.036283,6.0
-52.438261,19.688968,5.8665907695275195,-52.902603,19.385852,5.863458258503826,-53.371387,19.09198,5.8620566404038765,-52.213705,19.392672,6.0
-52.585898,19.995229,5.873481988143605,-53.051829,19.695048,5.870463720839939,-53.522219,19.404194,5.869108849931347,-52.39552,19.74887,6.0
-52.732874,20.301808,5.880402968853046,-53.200375,20.004571,5.877486280896951,-53.672355,19.716744,5.876152468068712,-52.577752,20.104856,6.0
-52.879226,20.608685,5.887305186503633,-53.34828,20.314401,5.8845055529307135,-53.821832,20.029609,5.883209964605481,-52.669037,20.282764,6.0
-53.02499,20.915842,5.894208051156252,-53.49558,20.624519,5.891521536941225,-53.970689,20.342771,5.890262174132953,-52.851972,20.638388,6.0
-53.170202,21.22326,5.90110768079872,-53.642313,20.934905,5.898543439393585,-54.118963,20.656208,5.897327601183672,-53.035429,20.993744,6.0
-53.3149,21.530921,5.9079950174026274,-53.788516,21.245542,5.905556135380849,-54.266693,20.969902,5.904387080348928,-53.127367,21.171315,6.0
-53.459121,21.838805,5.914883648010594,-53.934227,21.55641,5.9125727769960115,-54.413917,21.283834,5.911453168275808,-53.311685,21.526225,6.0
-53.6029,22.146896,5.9217645145942095,-54.079484,21.86749,5.919586788192573,-54.560673,21.597985,5.918522560583498,-53.49663,21.880809,6.0
-53.746275,22.455175,5.928640205161587,-54.224323,22.178765,5.926598826575185,-54.707001,21.912336,5.925593935519676,-53.589351,22.057973,6.0
-53.889284,22.763625,5.935511366714758,-54.368784,22.490215,5.933610207353146,-54.852939,22.226868,5.932668614836665,-53.775313,22.412023,6.0
-54.031962,23.072228,5.942375411245605,-54.512903,22.801824,5.94061895771251,-54.998525,22.541563,5.93974461590598,-53.962006,22.76569,6.0
-54.174346,23.380966,5.949234279760216,-54.656719,23.113573,5.947626392862572,-55.143798,22.856403,5.9468239213561045,-54.055639,22.942373,6.0
-54.316475,23.689822,5.956090560266711,-54.800269,23.425445,5.954635143221935,-55.288797,23.171368,5.953907192063203,-54.243504,23.295418,6.0
-54.458384,23.998778,5.962941017754939,-54.943592,23.737421,5.961642578371998,-55.433562,23.486442,5.960995749779599,-54.432203,23.648019,6.0
-54.600111,24.307819,5.969690542926565,-55.086725,24.049484,5.9686289701732615,-55.578131,23.801606,5.968080342239023,-54.621774,24.000152,6.0
-54.741692,24.616926,5.975066482789588,-55.229706,24.361616,5.974210060837542,-55.722542,24.116841,5.973758590225158,-54.7169,24.176034,6.0
-54.883165,24.926083,5.97908824740489,-55.372574,24.673801,5.978404263295039,-55.866836,24.43213,5.97803247636649,-54.907858,24.527416,6.0
-55.024567,25.235272,5.981711840634468,-55.515366,24.98602,5.981166202824907,-56.011052,24.747456,5.980853756703176,-55.09979,24.878268,6.0
-55.165935,25.544477,5.983005197691416,-55.658121,25.298257,5.98256032468284,-56.155228,25.062799,5.982292484108415,-55.196133,25.053486,6.0
-55.307305,25.853681,5.982935321472231,-55.800876,25.610493,5.98255966707819,-56.299403,25.378143,5.982299753746199,-55.389601,25.403493,6.0
-55.448714,26.162867,5.981406455676549,-55.94367,25.922711,5.981063616499512,-56.443618,25.693469,5.980837234799119,-55.584142,25.752905,6.0
-55.5902,26.472018,5.980446951666817,-56.08654,26.234895,5.980179138245305,-56.58791,26.008759,5.980093749116577,-55.681827,25.927379,6.0
-55.7318,26.781116,5.98101307844262,-56.229526,26.547025,5.980869623127772,-56.732321,26.323995,5.980965444774597,-55.878052,26.275847,6.0
-55.87355,27.090147,5.980121509645984,-56.372663,26.859086,5.979926618059716,-56.876887,26.63916,5.979873677354544,-56.075448,26.623654,6.0
-56.015487,27.39909,5.976501533290994,-56.515992,27.171059,5.976114483903849,-57.021651,26.954234,5.975870089563577,-56.174597,26.7973,6.0
-56.157641,27.707935,5.971282167919107,-56.659542,27.482931,5.970647816448663,-57.166639,27.269205,5.970142936741434,-56.373821,27.144062,6.0
-56.299952,28.016707,5.964477647574974,-56.80325,27.794729,5.963625913996301,-57.311783,27.584104,5.962951943219888,-56.574313,27.490094,6.0
-56.442303,28.32546,5.956466468445844,-56.946996,28.106511,5.955269731709155,-57.456957,27.898989,5.954207229840868,-56.776109,27.835365,6.0
-56.584572,28.634251,5.946364825759434,-57.090654,28.418332,5.945161033029841,-57.602033,28.21392,5.944450054181267,-56.877508,28.007708,6.0
-56.726642,28.943134,5.945385911688817,-57.234104,28.73025,5.945312282099334,-57.746887,28.528952,5.946348090519278,-57.081332,28.351786,6.0
-56.86839,29.252165,5.9406589148613715,-57.377219,29.042321,5.939332683017172,-57.891386,28.844148,5.938637648334195,-57.286554,28.695033,6.0
-57.009696,29.561398,5.9222989382705675,-57.519878,29.354601,5.919115943263195,-58.035413,29.159559,5.916097145068006,-57.389701,28.866335,6.0
-57.150443,29.870886,5.889098676129378,-57.661958,29.667145,5.883365266467668,-58.178833,29.475247,5.877431263442683,-57.597089,29.208278,6.0
-57.290551,30.180664,5.84445294808653,-57.8034,29.979978,5.8356172504381165,-58.321628,29.791218,5.826475728703981,-57.805965,29.549313,6.0
-57.43044,30.490541,5.789996081268512,-57.944674,30.292887,5.777197626148881,-58.46434,30.107227,5.763880182119399,-57.910974,29.71948,6.0
-57.570808,30.800201,5.7258354780122245,-58.086505,30.605545,5.708245148181103,-58.607715,30.422936,5.690298891089579,-58.122152,30.059095,6.0
-57.712335,31.109333,5.652830357012821,-58.229599,30.917625,5.629114265441113,-58.752496,30.738002,5.603666617607454,-58.334907,30.397723,6.0
-57.855701,31.417617,5.564728737659356,-58.374675,31.22879,5.5305465620620105,-58.899441,31.052065,5.493803225269578,-58.441888,30.566658,6.0
-58.001566,31.724727,5.460038633271825,-58.522434,31.538691,5.41515207089952,-59.049297,31.36475,5.365572762630185,-58.657077,30.903745,6.0
-58.150575,32.030323,5.329346811323199,-58.673571,31.846958,5.265036711823349,-59.20282,31.67565,5.192636671118578,-58.87393,31.239765,6.0
-58.303361,32.334049,5.180672861968988,-58.828767,32.153201,5.106508616460134,-59.360741,31.984341,5.039865233069837,-59.092481,31.574682,6.0
-58.460548,32.635523,5.05532462978191,-58.988745,32.456976,4.998055799982708,-59.523954,32.290267,4.970875048739231,-59.202405,31.741716,6.0
-58.623028,32.934176,4.997086036101532,-59.154594,32.757583,4.982070746151279,-59.693748,32.592589,5.006292724027048,-59.423567,32.074915,6.0
-58.791805,33.22932,5.030959827355419,-59.327402,33.054251,5.001172188418908,-59.871395,32.890369,4.992358811021967,-59.646512,32.406924,6.0
-58.967875,33.520174,5.026192069400116,-59.508471,33.345946,4.976081940604017,-60.058448,33.182328,4.970308016992013,-59.758662,32.572471,6.0
-59.152206,33.805861,5.00357999547151,-59.69833,33.632001,4.974925871629372,-60.254084,33.46861,4.997063588421093,-59.98434,32.902628,6.0
-59.343995,34.086597,5.029815927767283,-59.894774,33.91357,5.02293627191426,-60.454458,33.75159,5.065059154127497,-60.21188,33.231505,6.0
-59.54029,34.364195,5.100172869459987,-60.093808,34.193311,5.116877068976185,-60.655112,34.034375,5.18417877799398,-60.326358,33.395451,6.0
-59.737208,34.641353,5.217674261033426,-60.291452,34.474041,5.229149253260628,-60.852614,34.319368,5.292336448957062,-60.55675,33.722336,6.0
-59.931204,34.920562,5.323445505812231,-60.485046,34.757574,5.338169582550977,-61.045888,34.607247,5.405638379967174,-60.789082,34.047845,6.0
-60.120893,35.202717,5.426057439681042,-60.674915,35.043619,5.434784857724324,-61.236367,34.896982,5.4757038098137745,-60.905986,34.210071,6.0
-60.307737,35.486764,5.490483313769423,-60.862735,35.331009,5.464065362368814,-61.425487,35.187604,5.455966743227892,-61.141286,34.533441,6.0
-60.493207,35.771707,5.4788482762731245,-61.049838,35.618869,5.4076547202852305,-61.614698,35.478169,5.353189265101763,-61.378602,34.855334,6.0
-60.678684,36.056649,5.389780682889633,-61.237727,35.906216,5.336902378390487,-61.805557,35.767652,5.32026705820264,-61.617966,35.175708,6.0
-60.865609,36.34064,5.357708792287871,-61.427839,36.192097,5.329539179124793,-61.999562,36.05504,5.31723429749403,-61.738424,35.335311,6.0
-61.05529,36.622801,5.361481461121821,-61.621596,36.475522,5.3184572255635265,-62.19834,36.339145,5.286526025738475,-61.980913,35.653325,6.0
-61.249066,36.902165,5.334103570244,-61.820372,36.755449,5.277679818823641,-62.402778,36.619207,5.237635068130672,-62.225524,35.969711,6.0
-61.447892,37.177959,5.286070786576779,-62.024496,37.031503,5.21976720771953,-62.612545,36.895299,5.171034612002799,-62.348634,36.127279,6.0
-61.651692,37.450098,5.216921150671101,-62.23356,37.303833,5.1700871492283715,-62.827187,37.167618,5.143312178748333,-62.59648,36.441136,6.0
-61.860082,37.718737,5.183800469779537,-62.447165,37.572615,5.1561728924396935,-63.04625,37.436393,5.152074735783733,-62.846519,36.753249,6.0
-62.072706,37.984038,5.1831741718149935,-62.664903,37.838061,5.17739510970347,-63.269296,37.701873,5.202097774257487,-62.972369,36.908637,6.0
-62.289194,38.246195,5.2166733488938055,-62.886381,38.100394,5.236200747922238,-63.4959,37.964321,5.279309258046601,-63.225754,37.21804,6.0
-62.509191,38.505414,5.278694963440606,-63.111213,38.359858,5.308887105092536,-63.725652,38.224018,5.35667472598152,-63.481405,37.525572,6.0
-62.732348,38.761917,5.34523006414512,-63.339024,38.616709,5.3811598289380065,-63.958154,38.481256,5.434778392589687,-63.610082,37.678626,6.0
-62.958322,39.015942,5.412390168810121,-63.569452,38.871216,5.454525491711723,-64.193023,38.736334,5.512457115825517,-63.869097,37.983331,6.0
-63.186777,39.267738,5.480633354872485,-63.802139,39.123659,5.527851040601791,-64.429888,38.98956,5.590301718978077,-64.130246,38.286211,6.0
-63.417385,39.517564,5.549259566136307,-64.036742,39.374322,5.601824330072077,-64.668389,39.241245,5.666011031250376,-64.393426,38.587327,6.0
-63.649823,39.765687,5.6188847485336595,-64.272922,39.6235,5.674648784218871,-64.908175,39.491707,5.732203065909973,-64.525745,38.737243,6.0
-63.883774,40.012384,5.687962567214065,-64.510348,39.871491,5.738270718894006,-65.148904,39.741262,5.791506788330338,-64.791787,39.035834,6.0
-64.118926,40.257938,5.748345972622198,-64.748694,40.118597,5.795541507859749,-65.390242,39.990229,5.8429388147820305,-65.059614,39.332825,6.0
-64.354968,40.502634,5.802905065760873,-64.987642,40.365121,5.845401092420346,-65.631851,40.238932,5.887005376405339,-65.194166,39.48074,6.0
-64.591596,40.746765,5.850557412234757,-65.226866,40.611378,5.888293355714531,-65.873461,40.487635,5.923574297967812,-65.464494,39.775456,6.0
-64.828496,40.990632,5.891680861229066,-65.466098,40.857626,5.924066391068157,-66.114991,40.736414,5.952742728265301,-65.736371,40.068743,6.0
-65.065407,41.234487,5.926113662236434,-65.705253,41.103951,5.952742557039326,-66.35647,40.985243,5.97398460987265,-65.872862,40.214872,6.0
-65.302241,41.478418,5.9538105251147915,-65.944355,41.350325,5.97383193816381,-66.597904,41.234116,5.987415596118251,-66.146892,40.506149,6.0
-65.539024,41.722399,5.974314666431322,-66.183413,41.596743,5.9873391376741605,-66.839309,41.483017,5.992644448314049,-66.422244,40.796176,6.0
-65.775763,41.966422,5.987536152903928,-66.422442,41.843189,5.992830794106045,-67.080699,41.731934,5.991846109910039,-66.560388,40.940743,6.0
-66.012471,42.210474,5.993007849067315,-66.661453,42.089652,5.991872006526391,-67.322087,41.980852,5.992365558573576,-66.837557,41.229034,6.0
-66.249163,42.454543,5.992019876968284,-66.900462,42.336118,5.992486209269462,-67.563486,42.229758,5.991594976968382,-67.115829,41.516262,6.0
-66.485851,42.698616,5.992683054048509,-67.139481,42.582574,5.991783229898645,-67.804911,42.47864,5.990525679337845,-67.395116,41.802501,6.0
-66.722547,42.94268,5.9920418750372875,-67.378522,42.829007,5.990793534900444,-68.046375,42.727485,5.988685800102115,-67.535114,41.945275,6.0
-66.959265,43.186723,5.991121191149324,-67.617601,43.075405,5.989054170601277,-68.287891,42.976278,5.986278228243003,-67.815766,42.230178,6.0
-67.196018,43.430733,5.9894823350086295,-67.856729,43.321754,5.986741375047338,-68.529474,43.225006,5.983160875385623,-68.09722,42.514285,6.0
-67.432817,43.674697,5.987270235069806,-68.09592,43.568043,5.983768344424831,-68.771138,43.473657,5.979782476444154,-68.238224,42.656066,6.0
-67.669677,43.918602,5.98444283620094,-68.335188,43.814257,5.98048295159359,-69.012895,43.722216,5.976214406044113,-68.52073,42.93913,6.0
-67.906611,44.162437,5.981277702272681,-68.574545,44.060384,5.977010141437107,-69.254759,43.970671,5.972466577327939,-68.803832,43.221596,6.0
-68.14363,44.406187,5.977930760774136,-68.814005,44.306411,5.973362408443732,-69.496745,44.219008,5.968533703286333,-68.945583,43.36263,6.0
-68.380748,44.649842,5.974414951745892,-69.053581,44.552325,5.969533834171617,-69.738868,44.46721,5.964424375309402,-69.22943,43.644349,6.0
-68.617977,44.893388,5.970724452169687,-69.293289,44.798111,5.96553165227191,-69.98115,44.715258,5.960130002007039,-69.513671,43.925669,6.0
-68.855332,45.136812,5.966865085063787,-69.533147,45.04375,5.96135191711671,-70.223611,44.96313,5.955655209512379,-69.655915,44.066205,6.0
-69.092831,45.380095,5.9628368504281895,-69.773176,45.289222,5.95699397110137,-70.466274,45.210805,5.951001319577749,-69.9406,44.347079,6.0
-69.330494,45.623218,5.958634572246661,-70.013398,45.534506,5.95246439027239,-70.70916,45.458262,5.9461498276706,-70.225479,44.627753,6.0
-69.568341,45.866161,5.95426860255167,-70.253832,45.77958,5.947740158467017,-70.95229,45.705479,5.941191273825165,-70.510475,44.908308,6.0
-69.806393,46.108904,5.949716943274216,-70.4945,46.024426,5.942889008964201,-71.195684,45.952434,5.93622082420881,-70.652993,45.048568,6.0
-70.044668,46.351427,5.945024237554333,-70.735422,46.269022,5.938013528089336,-71.439366,46.199108,5.931258305106405,-70.938017,45.329094,6.0
-70.283187,46.593711,5.940295946722829,-70.976618,46.513347,5.93315448733072,-71.683354,46.445477,5.926275959719128,-71.222963,45.609701,6.0
-70.521969,46.835734,5.9355857719481495,-71.218109,46.757381,5.928271772804704,-71.927671,46.69152,5.921344501796346,-71.365384,45.75006,6.0
-70.761035,47.077478,5.930861363128821,-71.459915,47.001103,5.923444954673937,-72.172338,46.937216,5.9164355136630835,-71.650067,46.030932,5.8407142499999996
-71.000404,47.318922,5.926157658374438,-71.702056,47.244491,5.918480039566676,-72.417374,47.182543,5.915577696404471,-71.934481,46.312079,5.62780275
-71.240095,47.560046,5.921452012613965,-71.944553,47.487526,5.915442563688471,-72.662802,47.427479,5.9210418205140325,-72.076564,46.452779,5.51808525
-71.480128,47.800829,5.917199268274137,-72.187425,47.730185,5.918555664101422,-72.908641,47.672002,5.924071276841831,-72.360433,46.734475,5.29115325
-71.720522,48.041252,5.918070780007858,-72.430692,47.972448,5.9236751163014265,-73.154912,47.916089,5.922090630983538,-72.643797,47.016674,5.0579325
-71.961297,48.281294,5.924410105892788,-72.674374,48.214294,5.923731012696674,-73.401617,48.159738,5.915467330085372,-72.785139,47.158124,4.9408065
-72.202471,48.520935,5.926095546179608,-72.918489,48.455704,5.919273768379188,-73.648612,48.403093,5.902990649018074,-73.06629,47.442518,4.731118499999999
-72.444063,48.760153,5.923860154167722,-73.162964,48.696748,5.9091591512580255,-73.89566,48.646395,5.888215440658436,-73.343109,47.731143,4.5472695
-72.686056,48.998969,5.916411219802219,-73.407583,48.937646,5.895271198655345,-74.142531,48.889875,5.8591012022062525,-73.612961,48.026342,4.381662749999999
-72.928269,49.237554,5.90142212378505,-73.652124,49.178624,5.876082952573918,-74.388996,49.133767,5.774032561724031,-73.744438,48.176987,4.30517475
-73.170501,49.476137,5.893300307308879,-73.896358,49.419912,5.821299881999007,-74.634823,49.378303,5.6225366146684514,-73.998879,48.485611,4.1647004999999995
-73.412493,49.71493,5.8421774419488175,-74.140068,49.661731,5.690132743307025,-74.879765,49.623724,5.420865627621797,-74.239334,48.805211,4.040937
-73.654096,49.954167,5.780018662971765,-74.383002,49.904326,5.499915337466486,-75.123636,49.870209,5.149022148790256,-74.353254,48.969465,3.985158
-73.894999,50.194061,5.545163396287613,-74.624973,50.147888,5.2473760813438,-75.365662,50.118509,4.800322076668733,-74.566547,49.307842,3.8866477500000003
-74.134988,50.434839,5.460023752225148,-74.86562,50.39275,4.897324577305209,-75.603375,50.370942,4.4245848998730075,-74.757022,49.65943,3.8077875
-74.374156,50.676737,5.079477862544757,-75.103277,50.640521,4.513024365491619,-75.833462,50.630354,4.046555804546566,-74.842391,49.840101,3.7767749999999998
-74.610471,50.92046,4.907803638044249,-75.334554,50.894284,4.131107970534164,-76.052694,50.899018,3.673530863520754,-74.990887,50.211379,3.73442175
-74.843859,51.169298,4.529462731280357,-75.555912,51.156649,3.755125799938023,-76.255254,51.180513,3.3025658734927057,-75.105507,50.594266,3.6986835
-75.063968,51.425351,4.156812854367849,-75.762477,51.431114,3.3833661087993283,-76.429017,51.480906,2.945740328956201,-75.148534,50.789417,3.68094225
-75.279503,51.693524,3.7924245463698836,-75.939588,51.724906,3.0173749256501567,-76.557103,51.803764,2.6448473775363768,-75.202686,51.185227,3.6457147500000002
-75.457769,51.977495,3.4488574106828986,-76.058041,52.048193,2.6876315684118888,-76.624028,52.145007,2.410540342968856,-75.209658,51.584219,3.61082475
-75.549824,52.299301,3.218562214302583,-76.085111,52.389578,2.77085998572583,-76.621222,52.492791,2.222886539323728,-75.163051,51.980996,3.57626925
-75.529811,52.581335,3.239594309275177,-76.004559,52.724789,2.804824608292044,-76.544132,52.832064,2.102654,-75.117374,52.175645,3.55911525
-75.102718,52.615739,3.4149454463092708,-75.805965,53.006974,2.9938977820416373,-76.389033,53.146133,2.3759196843327244,-74.976654,52.549543,3.5250539999999995
-74.836732,52.649502,3.4473764230373987,-75.491351,53.140214,3.2537285585231728,-76.157497,53.410019,2.5829384812843834,-74.773922,52.894342,3.491319
-74.466593,52.67534,3.8250476827007693,-75.146915,53.174361,3.595689552553203,-75.861783,53.594835,2.914943499794904,-74.652676,53.053304,3.47457225
-74.13635,52.712663,3.9877745161354774,-74.806561,53.197781,3.9527761111371538,-75.527265,53.690304,3.2127666814410327,-74.377276,53.343087,3.44132025
-73.799384,52.753697,4.353964077783539,-74.463652,53.230383,4.3311933917521275,-75.181825,53.723327,3.5636139402137363,-74.066504,53.594538,3.40838625
-73.460107,52.797848,4.709672206553883,-74.122829,53.267709,4.722249176134842,-74.836114,53.747077,3.922763786212908,-73.900541,53.70609,3.3918795
-73.125122,52.844935,5.042950068965906,-73.781991,53.310166,5.09475524855125,-74.490851,53.78055,4.307473678663633,-73.551989,53.901958,3.3839077499999997
-72.787548,52.892885,5.32966125430953,-73.441741,53.355809,5.447865271816843,-74.146291,53.818725,4.696945183863436,-73.186385,54.063579,3.41808
-72.451459,52.941206,5.532340463065173,-73.101771,53.403575,5.446114070633978,-73.802257,53.862215,5.067187175369972,-72.998641,54.132556,3.44692725
-72.114611,52.988487,5.498734530651493,-72.761908,53.45232,5.532235948407781,-73.458658,53.908696,5.415702202166063,-72.616123,54.248897,3.5234054999999995
-71.777685,53.03373,5.491464815848158,-72.422047,53.500857,5.510687559237617,-73.115329,53.957223,5.431931338082672,-72.226805,54.339675,3.6214087499999996
-71.440305,53.075753,5.478354613724626,-72.081981,53.548087,5.521276309311407,-72.772107,54.006495,5.529737705716283,-71.833112,54.409146,3.7407922499999997
-71.10239,53.113361,5.417506660859317,-71.741594,53.592867,5.495824378939034,-72.428826,54.055337,5.504210703072843,-71.635042,54.437381,3.80905725
-70.763956,53.145752,5.374255222190019,-71.400748,53.63405,5.463865450555223,-72.085325,54.102618,5.521760269561646,-71.237928,54.4839,3.96452475
-70.425058,53.173053,5.3453064103846,-71.059367,53.670519,5.417487225011556,-71.741463,54.147196,5.492483455573547,-70.839783,54.520953,4.13755725
-70.085828,53.195721,5.333445569180011,-70.717467,53.701743,5.364795337223546,-71.397124,54.187935,5.461653582604136,-70.640442,54.536959,4.22775825
-69.746335,53.214119,5.35036920126535,-70.375151,53.728031,5.337289049924669,-71.052244,54.223812,5.412072670282933,-70.241509,54.564611,4.394369999999999
-69.406657,53.228666,5.393238261735221,-70.032518,53.749786,5.335469457858206,-70.706862,54.254477,5.364180296556304,-69.842211,54.586758,4.546441499999999
-69.066849,53.239758,5.456896791416628,-69.689645,53.767376,5.359117578675718,-70.361084,54.280294,5.34188960447945,-69.64246,54.59594,4.6186964999999995
-68.726954,53.247797,5.5235270014194775,-69.346601,53.781204,5.4083195585863475,-70.015002,54.301633,5.3446170404010935,-69.242822,54.610858,4.7565075000000006
-68.387008,53.253184,5.5887260429330965,-69.003437,53.791658,5.473348767212416,-69.66869,54.318861,5.372383752358433,-68.843053,54.621617,4.8868642499999995
-68.047033,53.256316,5.654837357308295,-68.660195,53.799135,5.538001168374052,-69.322213,54.332368,5.42383824859964,-68.64313,54.625596,4.949724
-67.707046,53.257588,5.717808123832354,-68.316907,53.80403,5.60303563783732,-68.975622,54.342536,5.487635928923372,-68.243252,54.631044,5.071011749999999
-67.367057,53.257394,5.767277252005041,-67.973595,53.80674,5.668549501090414,-68.628958,54.349757,5.550393390167706,-67.843343,54.633438,5.185935
-67.02707,53.256123,5.807236097346273,-67.630274,53.807657,5.728065352331146,-68.282249,54.354422,5.614419733643579,-67.443426,54.632985,5.293659
-66.687087,53.254163,5.841810591798098,-67.286951,53.80718,5.774429110572514,-67.935519,54.356926,5.678863750853999,-67.243471,54.631726,5.34471075
-66.347106,53.251899,5.871444578752745,-66.943632,53.805699,5.81293054761886,-67.58878,54.357665,5.735654161229293,-66.843579,54.627184,5.441414249999999
-66.007124,53.249709,5.895922606534396,-66.600316,53.803612,5.8465571613949905,-67.242041,54.357037,5.77992229008209,-66.443726,54.619977,5.531356499999999
-65.667139,53.247983,5.915420012693042,-66.257001,53.801307,5.87520833838946,-66.895306,54.355441,5.817348368027013,-66.24382,54.615388,5.574039
-65.327152,53.246893,5.929704523500098,-65.913685,53.799183,5.89886895369532,-66.548573,54.353281,5.850201182929101,-65.844057,54.60427,5.65522725
-64.987163,53.246383,5.939558364409212,-65.570366,53.797611,5.917424584103477,-66.201841,54.350954,5.878139061812464,-65.444373,54.590604,5.7313132499999995
-64.647174,53.246357,5.9432805670848605,-65.227044,53.796687,5.931042261195022,-65.855108,54.348876,5.901261136101441,-65.244565,54.58283,5.767596
-64.307185,53.246728,5.937718290637346,-64.883722,53.796328,5.939751577179203,-65.508372,54.347401,5.919241593848037,-64.845026,54.565432,5.8369237499999995
-63.967197,53.247404,5.922702667536969,-64.540399,53.796436,5.943261213196082,-65.161633,54.346579,5.932588648821033,-64.4456,54.545606,5.902270499999999
-63.627209,53.2483,5.894229402223225,-64.197077,53.796918,5.933487235283603,-64.814894,54.346314,5.9403883092880205,-64.245933,54.534799,5.933565
-63.287222,53.249312,5.8478691188022305,-63.853755,53.797686,5.913776851110103,-64.468155,54.34651,5.941268596336149,-63.846699,54.511424,5.993605499999999
-62.947234,53.250362,5.783358487447987,-63.510434,53.798641,5.879025733382527,-64.121416,54.347067,5.9280827951467465,-63.447606,54.485746,6.0
-62.607246,53.25097,5.700542874675445,-63.167113,53.799691,5.826366725827014,-63.774677,54.347896,5.904930320554305,-63.048665,54.457813,6.0
-62.267257,53.250198,5.600311908275154,-62.823792,53.800679,5.756005658699002,-63.42794,54.348888,5.866121028801773,-62.849254,54.443018,6.0
-61.927283,53.247063,5.481163896536666,-62.480469,53.800893,5.668198997811982,-63.081202,54.349963,5.809937302743435,-62.450557,54.411799,6.0
-61.587355,53.240563,5.381974603403851,-62.13715,53.799342,5.56375822730401,-62.734463,54.350849,5.736675875776145,-62.052031,54.378453,6.0
-61.247539,53.229683,5.338817627030856,-61.793854,53.795041,5.445672817913849,-62.387724,54.350686,5.6472203393288485,-61.852836,54.360998,6.0
-60.907941,53.213388,5.342227974728292,-61.450624,53.787,5.362667986180897,-62.040991,54.348478,5.541820504590875,-61.454582,54.324556,6.0
-60.56871,53.190642,5.310176788191474,-61.107539,53.774225,5.329717389984934,-61.694291,54.343239,5.4287075841631705,-61.056515,54.286114,6.0
-60.230054,53.160565,5.280784779995855,-60.764713,53.755732,5.322919073113561,-61.347674,54.334001,5.356693230514065,-60.857555,54.26616,6.0
-59.891975,53.124551,5.293597361185823,-60.422313,53.730538,5.285849898994847,-61.001225,54.319797,5.332503180346877,-60.459779,54.224817,6.0
-59.554201,53.085811,5.353721318780132,-60.080517,53.69819,5.265591730147922,-60.655065,54.2997,5.318957862525204,-60.062202,54.181605,6.0
-59.216398,53.047318,5.428077380017107,-59.739236,53.660789,5.295849435302264,-60.309369,54.272795,5.280400364590491,-59.86349,54.159314,6.0
